acq_week,week,tenure,acq_quarter,merchant_index,merchant,parent_merchant,category,subcategory,N_week_cohort,active_users,orders,rpt_orders,spend,rpt_spend
2017-07-16,2019-04-14,91,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,6,10,10,61.88,61.88
2017-07-16,2019-04-21,92,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,11,11,60.85,60.85
2017-07-16,2019-04-28,93,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,7,12,12,49.86,49.86
2017-07-16,2019-05-05,94,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,6,14,14,75.84,75.84
2017-07-16,2019-05-12,95,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,7,13,13,73.13,73.13
2017-07-16,2019-05-19,96,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,6,18,18,83.61,83.61
2017-07-16,2019-05-26,97,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,7,7,41.93,41.93
2017-07-16,2019-06-02,98,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,14,14,100.86,100.86
2017-07-16,2019-06-09,99,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,5,5,30.08,30.08
2017-07-16,2019-06-16,100,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,4,4,13.12,13.12
2017-07-16,2019-06-23,101,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,7,13,13,58.09,58.09
2017-07-16,2019-06-30,102,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,15,15,52.39,52.39
2017-07-16,2019-07-07,103,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,7,7,31.24,31.24
2017-07-16,2019-07-14,104,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,8,13,13,99.05,99.05
2017-07-16,2019-07-21,105,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,7,7,99.92,99.92
2017-07-16,2019-07-28,106,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,7,12,12,57.2,57.2
2017-07-16,2019-08-04,107,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,6,14,14,87.21,87.21
2017-07-16,2019-08-11,108,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,9,21,21,98.72,98.72
2017-07-16,2019-08-18,109,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,8,13,13,105.99,105.99
2017-07-16,2019-08-25,110,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,7,11,11,97.47,97.47
2017-07-16,2019-09-01,111,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,6,13,13,212.441000000001,212.441000000001
2017-07-16,2019-09-08,112,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,6,11,11,111.61,111.61
2017-07-16,2019-09-15,113,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,8,8,37.95,37.95
2017-07-16,2019-09-22,114,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,7,17,17,173.51,173.51
2017-07-16,2019-09-29,115,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,9,9,87.03,87.03
2017-07-16,2019-10-06,116,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,9,9,33.39,33.39
2017-07-16,2019-10-13,117,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,6,8,8,53.09,53.09
2017-07-16,2019-10-20,118,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,7,7,23.25,23.25
2017-07-16,2019-10-27,119,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,13,13,246.651000000001,246.651000000001
2017-07-16,2019-11-03,120,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,9,9,44.33,44.33
2017-07-16,2019-11-10,121,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,10,10,82.26,82.26
2017-07-16,2019-11-17,122,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,7,11,11,71.98,71.98
2017-07-16,2019-11-24,123,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,8,22,22,142.83,142.83
2017-07-16,2019-12-01,124,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,6,10,10,185.471000000001,185.471000000001
2017-07-16,2019-12-08,125,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,7,12,12,95.99,95.99
2017-07-16,2019-12-15,126,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,5,5,64.03,64.03
2017-07-16,2019-12-22,127,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,7,12,12,346.972000000002,346.972000000002
2017-07-16,2019-12-29,128,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,6,6,65.02,65.02
2017-07-16,2020-01-05,129,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,7,16,16,112.34,112.34
2017-07-16,2020-01-12,130,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,6,11,11,123.15,123.15
2017-07-16,2020-01-19,131,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,13,13,77.37,77.37
2017-07-16,2020-01-26,132,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,7,11,11,80.07,80.07
2017-07-16,2020-02-02,133,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,5,5,20.74,20.74
2017-07-16,2020-02-09,134,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,3,3,5.35,5.35
2017-07-16,2020-02-16,135,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,7,9,9,98.44,98.44
2017-07-16,2020-02-23,136,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,12,12,37.38,37.38
2017-07-16,2020-03-01,137,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,6,9,9,77.8,77.8
2017-07-16,2020-03-08,138,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,8,8,67.94,67.94
2017-07-16,2020-03-15,139,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,13,13,43.83,43.83
2017-07-16,2020-03-22,140,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,7,7,27.69,27.69
2017-07-16,2020-03-29,141,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,6,10,10,105.67,105.67
2017-07-16,2020-04-05,142,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,8,16,16,88.33,88.33
2017-07-16,2020-04-12,143,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,7,14,14,118.1,118.1
2017-07-16,2020-04-19,144,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,6,11,11,29.76,29.76
2017-07-16,2020-04-26,145,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,8,18,18,125.88,125.88
2017-07-16,2020-05-03,146,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,6,14,14,74.29,74.29
2017-07-16,2020-05-10,147,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,12,12,72.37,72.37
2017-07-16,2020-05-17,148,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,9,9,40.24,40.24
2017-07-16,2020-05-24,149,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,5,5,26.96,26.96
2017-07-16,2020-05-31,150,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,9,9,39.53,39.53
2017-07-16,2020-06-07,151,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,7,7,64.5,64.5
2017-07-16,2020-06-14,152,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,4,4,52.55,52.55
2017-07-16,2020-06-21,153,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,1,1,11.88,11.88
2017-07-16,2020-06-28,154,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,4,4,6.08,6.08
2017-07-16,2020-07-05,155,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,9,9,45.41,45.41
2017-07-16,2020-07-12,156,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,10,10,52.44,52.44
2017-07-16,2020-07-19,157,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,12,12,49.98,49.98
2017-07-16,2020-07-26,158,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,17,17,271.891000000001,271.891000000001
2017-07-16,2020-08-02,159,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,11,11,50.18,50.18
2017-07-16,2020-08-09,160,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,13,13,111.76,111.76
2017-07-16,2020-08-16,161,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,10,10,47.95,47.95
2017-07-16,2020-08-23,162,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,9,9,50.96,50.96
2017-07-16,2020-08-30,163,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,10,10,76.49,76.49
2017-07-16,2020-09-06,164,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,7,7,42.09,42.09
2017-07-16,2020-09-13,165,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,14,14,65,65
2017-07-16,2020-09-20,166,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,7,7,49.82,49.82
2017-07-16,2020-09-27,167,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,8,8,51.97,51.97
2017-07-16,2020-10-04,168,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,7,7,62.93,62.93
2017-07-16,2020-10-11,169,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,10,10,59.88,59.88
2017-07-16,2020-10-18,170,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,10,10,55.9,55.9
2017-07-16,2020-10-25,171,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,10,10,56.87,56.87
2017-07-16,2020-11-01,172,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,7,7,42.9,42.9
2017-07-16,2020-11-08,173,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,5,5,22.07,22.07
2017-07-16,2020-11-15,174,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,13,13,57.84,57.84
2017-07-16,2020-11-22,175,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,10,10,54.28,54.28
2017-07-16,2020-11-29,176,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,14,14,79.24,79.24
2017-07-16,2020-12-06,177,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,6,6,45.48,45.48
2017-07-16,2020-12-13,178,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,2,2,28.14,28.14
2017-07-16,2020-12-20,179,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,1,1,11.96,11.96
2017-07-16,2020-12-27,180,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,1,1,2.15,2.15
2017-07-16,2021-01-03,181,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,2,2,34.81,34.81
2017-07-16,2021-01-10,182,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,2,2,14.11,14.11
2017-07-16,2021-01-17,183,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,4,4,21.21,21.21
2017-07-16,2021-01-24,184,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,2,2,4.27,4.27
2017-07-16,2021-01-31,185,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,2,2,14.11,14.11
2017-07-16,2021-02-07,186,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-02-14,187,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,2,2,24.7,24.7
2017-07-16,2021-02-21,188,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,15,15,113.44,113.44
2017-07-16,2021-02-28,189,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,9,9,56.68,56.68
2017-07-16,2021-03-07,190,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,3,3,26.81,26.81
2017-07-16,2021-03-14,191,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,1,1,16.11,16.11
2017-07-16,2021-03-21,192,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,1,1,10.59,10.59
2017-07-16,2021-03-28,193,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-04-04,194,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-04-11,195,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-04-18,196,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-04-25,197,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,2,2,26.84,26.84
2017-07-16,2021-05-02,198,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,3,3,25.76,25.76
2017-07-16,2021-05-09,199,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-05-16,200,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-05-23,201,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-05-30,202,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-06-06,203,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-06-13,204,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-06-20,205,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,2,2,10.58,10.58
2017-07-16,2021-06-27,206,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-07-04,207,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-07-11,208,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-07-18,209,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-07-25,210,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-08-01,211,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-08-08,212,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,1,1,5.29,5.29
2017-07-16,2021-08-15,213,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-08-22,214,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-08-29,215,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,1,1,10.59,10.59
2017-07-16,2021-09-05,216,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-09-12,217,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-09-19,218,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-09-26,219,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-10-03,220,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-10-10,221,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-10-17,222,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-10-24,223,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-10-31,224,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-16,2021-11-07,225,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,1,1,7.41,7.41
2017-07-16,2021-11-14,226,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,2,2,5.28,5.28
2017-07-16,2021-11-21,227,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,2,2,9.52,9.52
2017-07-16,2021-11-28,228,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,4,4,26.56,26.56
2017-07-16,2021-12-05,229,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,4,4,31.44,31.44
2017-07-16,2021-12-12,230,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2017-07-23,2017-07-23,0,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,124,196,72,843.94,378.28
2017-07-23,2017-07-30,1,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,43,84,84,754.281000000001,754.281000000001
2017-07-23,2017-08-06,2,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,25,59,59,706.712000000002,706.712000000002
2017-07-23,2017-08-13,3,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,24,44,44,150.18,150.18
2017-07-23,2017-08-20,4,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,25,51,51,260.52,260.52
2017-07-23,2017-08-27,5,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,26,47,47,213.05,213.05
2017-07-23,2017-09-03,6,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,26,50,50,230.84,230.84
2017-07-23,2017-09-10,7,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,16,36,36,163.27,163.27
2017-07-23,2017-09-17,8,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,18,44,44,210,210
2017-07-23,2017-09-24,9,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,15,35,35,167.65,167.65
2017-07-23,2017-10-01,10,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,12,25,25,141.75,141.75
2017-07-23,2017-10-08,11,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,21,36,36,211.64,211.64
2017-07-23,2017-10-15,12,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,17,35,35,199.94,199.94
2017-07-23,2017-10-22,13,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,16,30,30,185.22,185.22
2017-07-23,2017-10-29,14,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,12,21,21,92.39,92.39
2017-07-23,2017-11-05,15,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,16,39,39,164.31,164.31
2017-07-23,2017-11-12,16,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,13,25,25,108.65,108.65
2017-07-23,2017-11-19,17,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,11,24,24,128.95,128.95
2017-07-23,2017-11-26,18,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,11,21,21,77.79,77.79
2017-07-23,2017-12-03,19,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,11,23,23,134.4,134.4
2017-07-23,2017-12-10,20,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,11,27,27,151.36,151.36
2017-07-23,2017-12-17,21,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,13,33,33,138.67,138.67
2017-07-23,2017-12-24,22,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,11,19,19,85.81,85.81
2017-07-23,2017-12-31,23,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,9,17,17,99.83,99.83
2017-07-23,2018-01-07,24,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,9,11,11,43.89,43.89
2017-07-23,2018-01-14,25,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,8,15,15,58.85,58.85
2017-07-23,2018-01-21,26,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,4,8,8,34.92,34.92
2017-07-23,2018-01-28,27,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,9,13,13,51.87,51.87
2017-07-23,2018-02-04,28,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,4,11,11,38.89,38.89
2017-07-23,2018-02-11,29,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,7,15,15,37.85,37.85
2017-07-23,2018-02-18,30,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,6,11,11,38.89,38.89
2017-07-23,2018-02-25,31,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,10,19,19,56.81,56.81
2017-07-23,2018-03-04,32,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,6,14,14,61.86,61.86
2017-07-23,2018-03-11,33,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,7,10,10,23.9,23.9
2017-07-23,2018-03-18,34,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,7,16,16,55.84,55.84
2017-07-23,2018-03-25,35,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,10,24,24,86.76,86.76
2017-07-23,2018-04-01,36,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,8,15,15,42.85,42.85
2017-07-23,2018-04-08,37,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,6,14,14,53.86,53.86
2017-07-23,2018-04-15,38,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,10,15,15,42.85,42.85
2017-07-23,2018-04-22,39,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,9,13,13,40.87,40.87
2017-07-23,2018-04-29,40,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,12,22,22,277.171000000001,277.171000000001
2017-07-23,2018-05-06,41,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,12,25,25,226.141000000001,226.141000000001
2017-07-23,2018-05-13,42,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,10,35,35,154.15,154.15
2017-07-23,2018-05-20,43,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,9,18,18,78.82,78.82
2017-07-23,2018-05-27,44,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,10,19,19,81.81,81.81
2017-07-23,2018-06-03,45,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,12,21,21,211.251000000001,211.251000000001
2017-07-23,2018-06-10,46,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,7,14,14,44.86,44.86
2017-07-23,2018-06-17,47,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,8,31,31,128.69,128.69
2017-07-23,2018-06-24,48,2017-07-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,124,5,16,16,72.84,72.84
